nomor_pendaftaran,semester,kode_mata_pelajaran,wajib,tingkat,nilai,nilai_validasi_tka,tahun_kur,unit,kkm,asal_sekolah
426218958,2,999800703,FALSE,11,92.00,84.21,2023,JAM,0.00,
426147005,1,401121000,FALSE,12,92.00,79.61,2023,JAM,0.00,
426187507,1,999800701,TRUE,11,90.00,82.70,2023,JAM,0.00,
426150332,1,999800703,FALSE,12,95.00,88.32,2023,JAM,0.00,
426123357,1,999800709,TRUE,10,90.00,77.18,2023,JAM,0.00,
426333452,2,999800706,FALSE,11,80.00,71.81,2013,JAM,72.00,
426243482,1,999800713,TRUE,12,90.00,80.79,2013,JAM,80.00,
426077794,1,400001,FALSE,10,85.00,75.45,2013,JAM,75.00,
426230722,2,999800408,TRUE,11,85.00,75.10,2023,JAM,0.00,
426115960,2,401900000,TRUE,10,85.00,73.35,2023,JAM,0.00,
426132450,1,401121000,FALSE,10,83.00,73.51,2013,JAM,72.00,
426065148,1,999800711,TRUE,12,88.00,76.89,2023,JAM,0.00,
426299903,1,999800709,TRUE,10,85.00,76.21,2023,JAM,0.00,
426030783,1,999800702,TRUE,12,96.00,88.02,2013,JAM,75.00,
426340329,2,999800408,TRUE,10,90.00,82.91,2013,JAM,75.00,
426018008,1,999800408,FALSE,11,89.00,78.29,2013,JAM,75.00,
426147715,1,999800706,FALSE,10,84.00,74.15,2013,JAM,75.00,
426236694,1,999800408,FALSE,11,81.00,74.33,2013,JAM,2.67,
426272598,1,999800702,TRUE,12,91.00,84.14,2023,JAM,0.00,
426256521,1,999800701,TRUE,10,86.00,74.52,2013,JAM,65.00,
426181282,1,999800408,TRUE,10,86.00,73.73,2013,JAM,72.00,
426207141,1,405005,FALSE,11,83.00,77.37,2013,JAM,70.00,
426107810,1,710101000,TRUE,10,82.00,72.18,2023,JAM,0.00,
426341676,2,999800702,TRUE,11,86.00,76.48,2023,JAM,0.00,
426271892,1,999800716,FALSE,10,95.00,80.81,2013,JAM,75.00,
426125993,1,542030,FALSE,12,94.00,91.60,2013,JAM,90.00,
426047341,1,400004,FALSE,11,92.00,81.22,2013,JAM,75.00,
426243160,1,999800711,TRUE,12,87.00,77.84,2013,JAM,80.00,
426297113,1,SPR,TRUE,10,88.00,79.45,2023,JAM,0.00,
426254553,1,999800704,FALSE,11,80.00,68.82,2023,JAM,0.00,
426006353,1,999800702,TRUE,10,92.00,78.21,2023,JAM,0.00,
426241343,1,999800703,FALSE,12,90.00,79.92,2023,JAM,0.00,
426060723,2,999800713,TRUE,11,94.00,82.35,2013,JAM,75.00,
426153403,2,999800701,TRUE,11,88.00,81.73,2023,JAM,0.00,
426148143,2,999800711,TRUE,11,88.00,85.61,2013,JAM,78.00,
426060272,1,400005,FALSE,13,92.00,78.44,2013,JAM,75.00,
426147218,1,999800716,TRUE,11,88.00,76.51,2023,JAM,0.00,
426252744,2,999800709,TRUE,10,90.00,86.27,2023,JAM,0.00,
426191161,2,999800715,TRUE,11,88.00,78.08,2023,JAM,0.00,
426146762,2,999800709,TRUE,11,91.00,78.67,2023,JAM,0.00,
426019859,2,999800709,TRUE,10,96.00,81.61,2023,JAM,0.00,
426333452,1,999800706,FALSE,10,70.00,62.83,2013,JAM,70.00,
426258518,1,400003,FALSE,11,95.00,81.84,2013,JAM,75.00,
426150001,1,401900000,TRUE,10,72.00,63.88,2023,JAM,0.00,
426126351,2,999800709,TRUE,11,90.00,78.21,2023,JAM,0.00,
426016047,1,999800715,TRUE,11,87.00,75.09,2023,JAM,0.00,
426343547,2,999800408,TRUE,11,94.00,91.84,2013,JAM,78.00,
426342458,2,600060000,FALSE,11,85.00,74.93,2023,JAM,0.00,
426128331,1,400004,FALSE,11,90.00,79.94,2013,JAM,75.00,
426266045,1,999800701,TRUE,12,89.00,78.88,2023,JAM,0.00,
426155579,1,400002,FALSE,10,85.00,74.63,2013,JAM,75.00,
426139451,1,999800711,TRUE,10,88.00,83.56,2023,JAM,0.00,
426224945,1,999800708,FALSE,12,89.00,85.48,2023,JAM,0.00,
426152099,1,999800709,TRUE,11,80.00,72.61,2023,JAM,0.00,
426140638,1,999800715,TRUE,10,80.00,75.24,2023,JAM,0.00,
426127394,1,400003,FALSE,10,95.00,82.56,2013,JAM,75.00,
426251323,2,999800702,TRUE,10,79.00,70.04,2023,JAM,0.00,
426139077,1,999800713,FALSE,11,89.00,76.32,2013,JAM,75.00,
426056469,1,401002000,FALSE,11,89.00,76.30,2023,JAM,0.00,
426260428,1,999800717,FALSE,12,95.00,89.92,2023,JAM,0.00,
426280838,1,999800408,TRUE,10,96.00,81.91,2023,JAM,0.00,
426210404,1,999800709,TRUE,11,88.00,77.47,2023,JAM,0.00,
426140216,2,999800709,TRUE,11,81.00,70.39,2023,JAM,0.00,
426015218,2,999800704,FALSE,10,95.00,85.34,2013,JAM,75.00,
426148726,2,999800716,TRUE,11,95.00,83.09,2023,JAM,0.00,
426331674,1,999800709,TRUE,10,77.00,66.81,2023,JAM,0.00,
426025539,2,401121000,FALSE,10,78.00,74.58,2013,JAM,70.00,
426262637,1,SPR,TRUE,10,85.00,77.59,2023,JAM,0.00,
426140372,2,999800701,TRUE,10,86.00,78.82,2023,JAM,0.00,
426260635,1,401002000,FALSE,12,83.00,71.19,2023,JAM,0.00,
426015218,2,999800701,TRUE,10,94.00,84.44,2013,JAM,75.00,
426138229,1,999800702,TRUE,11,91.00,77.63,2023,JAM,0.00,
426114028,1,999800701,TRUE,11,85.00,73.24,2023,JAM,0.00,
426253481,1,999800715,TRUE,12,89.00,76.14,2023,JAM,0.00,
426245406,2,999800715,TRUE,11,89.00,85.39,2023,JAM,0.00,
426229076,1,400002,FALSE,11,83.00,72.58,2013,JAM,75.00,
426214562,2,999800715,FALSE,10,84.00,77.79,2013,JAM,75.00,
426128331,1,999800702,FALSE,10,82.00,72.83,2013,JAM,78.00,
426187422,2,999800711,TRUE,11,90.00,79.11,2023,JAM,0.00,
426151562,1,999800716,TRUE,11,85.00,73.99,2023,JAM,0.00,
426225096,1,999800711,TRUE,10,85.00,75.40,2013,JAM,75.00,
426245804,1,999800708,FALSE,10,80.00,68.94,2013,JAM,75.00,
426331794,2,999800701,TRUE,11,87.00,74.75,2023,JAM,0.00,
426056069,2,999800702,TRUE,10,83.00,71.66,2023,JAM,0.00,
426115960,2,999800702,TRUE,11,87.00,75.07,2023,JAM,0.00,
426146940,1,600060000,FALSE,12,95.00,81.79,2023,JAM,0.00,
426236694,2,999800701,TRUE,10,90.00,82.59,2023,JAM,0.00,
426151736,1,999800709,TRUE,11,85.00,73.94,2023,JAM,0.00,
426147257,1,200010300,TRUE,10,91.00,86.03,2023,JAM,0.00,
426296652,2,999800703,FALSE,11,85.00,73.79,2013,JAM,70.00,
426231753,1,999800703,FALSE,12,95.00,90.53,2023,JAM,0.00,
426245113,1,400002,FALSE,10,88.00,76.90,2013,JAM,65.00,
426126302,2,710101000,TRUE,10,78.00,73.78,2023,JAM,0.00,
426141367,1,999800702,TRUE,11,90.00,78.36,2013,JAM,75.00,
426127699,2,999800716,TRUE,11,98.00,85.80,2023,JAM,0.00,
426128593,1,401121000,FALSE,12,88.00,77.51,2013,JAM,78.00,
426064878,1,400003,FALSE,11,80.00,71.65,2013,JAM,80.00,
426178747,1,600060000,FALSE,11,90.00,77.91,2023,JAM,0.00,
426137153,1,999800706,FALSE,12,86.00,76.86,2023,JAM,0.00,
426130688,2,999800716,FALSE,10,89.00,77.76,2013,JAM,75.00,
426341768,1,999800717,FALSE,11,84.00,74.30,2023,JAM,0.00,
426118420,2,802000300,FALSE,10,90.00,87.24,2013,JAM,75.00,
426011384,1,999800709,TRUE,12,92.00,80.22,2023,JAM,0.00,
426168642,1,600070200,TRUE,12,87.00,75.01,2023,JAM,0.00,
426294100,1,710101000,FALSE,11,86.00,76.00,2023,JAM,0.00,
426231093,2,999800715,FALSE,10,85.00,73.51,2013,JAM,65.00,
426110983,2,IPSK,TRUE,10,87.00,74.73,2023,JAM,0.00,
426342452,2,999800702,TRUE,11,89.00,85.46,2023,JAM,0.00,
426139714,1,IPSK,TRUE,10,85.00,80.58,2023,JAM,0.00,
426278470,1,999800711,TRUE,10,90.00,80.44,2013,JAM,75.00,
426047341,2,400003,FALSE,10,85.00,75.04,2013,JAM,75.00,
426066748,1,400004,FALSE,11,89.00,76.97,2013,JAM,75.00,
426229076,1,999800709,FALSE,12,90.00,78.70,2013,JAM,68.00,
426340213,2,400001,FALSE,10,95.00,80.81,2013,JAM,75.00,
426177129,2,999800702,TRUE,10,97.00,83.81,2023,JAM,0.00,
426094440,2,400004,FALSE,11,92.00,81.50,2013,JAM,75.00,
426076792,1,999800701,TRUE,10,84.00,75.51,2013,JAM,75.00,
426024722,1,710101000,TRUE,10,93.00,79.73,2023,JAM,0.00,
426330185,2,401121000,FALSE,10,85.00,74.97,2013,JAM,70.00,
426244713,2,999800702,TRUE,10,76.00,68.85,2013,JAM,67.00,
426145843,2,999800704,FALSE,11,90.00,76.81,2023,JAM,0.00,
426047341,1,400003,FALSE,12,84.00,74.16,2013,JAM,75.00,
426136340,1,401001000,FALSE,12,93.00,81.20,2013,JAM,75.00,
426003643,1,999800711,TRUE,10,82.00,74.84,2023,JAM,0.00,
426255189,1,999800702,FALSE,12,93.00,79.50,2013,JAM,75.00,
426247321,2,828010100,FALSE,10,92.00,79.12,2013,JAM,70.00,
426278028,1,999800703,FALSE,11,85.00,74.51,2023,JAM,0.00,
426268286,2,999800702,TRUE,10,88.00,78.39,2023,JAM,0.00,
426260635,1,IPSK,TRUE,10,82.30,70.59,2023,JAM,0.00,
426341563,1,999800708,FALSE,12,88.00,81.37,2023,JAM,0.00,
426051492,1,DPK,TRUE,10,90.00,80.39,2023,JAM,0.00,
426019729,2,999800709,TRUE,11,94.00,79.91,2023,JAM,0.00,
426023018,1,405002,FALSE,11,82.00,76.48,2013,JAM,70.00,
426281254,1,999800701,TRUE,11,90.00,76.67,2023,JAM,0.00,
426221194,1,999800711,TRUE,11,86.00,79.74,2013,JAM,75.00,
426140665,2,801050100,FALSE,10,82.00,71.29,2013,JAM,72.00,
426341623,1,999800701,TRUE,12,93.00,85.77,2023,JAM,0.00,
426150068,1,999800702,TRUE,11,90.00,76.80,2023,JAM,0.00,
426070582,1,999800716,TRUE,10,75.00,67.17,2023,JAM,0.00,
426015299,2,999800709,TRUE,10,84.00,76.76,2023,JAM,0.00,
426245788,1,999800716,TRUE,12,81.00,69.58,2023,JAM,0.00,
426201469,2,999800702,TRUE,11,91.00,86.28,2023,JAM,0.00,
426197776,2,999800702,FALSE,10,82.00,71.89,2013,JAM,75.00,
426000542,2,IPSK,TRUE,10,86.00,78.86,2023,JAM,0.00,
426131124,2,999800709,TRUE,11,85.00,77.47,2023,JAM,0.00,
426037460,1,999800711,TRUE,11,91.00,80.47,2013,JAM,75.00,
426134613,2,999800703,FALSE,10,79.00,71.72,2013,JAM,72.00,
426336511,1,999800709,FALSE,12,86.00,75.78,2013,JAM,75.00,
426134885,1,999800711,TRUE,11,95.00,80.97,2023,JAM,0.00,
426245113,1,999800711,FALSE,12,95.00,83.01,2013,JAM,70.00,
426336403,2,999800715,TRUE,11,94.00,88.64,2023,JAM,0.00,
426079667,1,999800702,TRUE,10,93.00,79.57,2023,JAM,0.00,
426236351,1,710101000,FALSE,12,75.00,67.18,2023,JAM,0.00,
426127425,2,999800703,FALSE,11,99.00,84.72,2023,JAM,0.00,
426274021,1,999800715,TRUE,11,95.00,83.70,2023,JAM,0.00,
426114391,2,999800703,FALSE,11,88.00,82.05,2023,JAM,0.00,
426230480,2,999800715,FALSE,11,85.00,76.51,2013,JAM,78.00,
426171269,1,DPK,TRUE,10,88.00,79.65,2023,JAM,0.00,
426126883,1,999800408,TRUE,12,86.00,75.46,2023,JAM,0.00,
426029883,2,999800702,TRUE,10,80.00,70.50,2023,JAM,0.00,
426171109,1,999800703,FALSE,12,94.00,92.43,2023,JAM,0.00,
426231051,2,999800715,TRUE,11,90.00,82.32,2023,JAM,0.00,
426190307,2,999800717,FALSE,11,86.00,73.99,2023,JAM,0.00,
426145843,1,999800708,FALSE,12,95.00,81.08,2023,JAM,0.00,
426343547,2,999800701,TRUE,10,81.00,79.14,2013,JAM,75.00,
426146409,2,999800715,TRUE,11,83.00,77.38,2023,JAM,0.00,
426113479,1,999800713,FALSE,12,80.00,70.82,2013,JAM,70.00,
426008617,1,401002000,FALSE,11,85.00,83.63,2023,JAM,0.00,
426312351,1,999800706,FALSE,12,91.00,83.49,2023,JAM,0.00,
426136338,2,999800711,TRUE,10,93.00,81.15,2023,JAM,0.00,
426244497,2,999800701,TRUE,11,87.00,76.74,2013,JAM,78.00,
426253481,2,999800702,TRUE,10,87.00,74.43,2023,JAM,0.00,
426236694,2,401900000,TRUE,10,87.00,79.84,2023,JAM,0.00,
426136244,1,999800708,FALSE,11,88.00,77.35,2023,JAM,0.00,
426328319,1,999800702,TRUE,11,82.00,71.79,2023,JAM,0.00,
426151814,1,999800701,TRUE,11,85.00,73.67,2013,JAM,75.00,
426341291,1,999800706,FALSE,11,91.00,88.64,2013,JAM,78.00,
426147586,1,999800408,TRUE,10,89.00,86.15,2023,JAM,0.00,
426305160,1,999800711,TRUE,11,86.00,74.97,2023,JAM,0.00,
426161024,1,999800408,TRUE,11,85.00,77.47,2023,JAM,0.00,
426010393,1,200010300,TRUE,10,78.00,76.79,2023,JAM,0.00,
426254015,2,999800408,TRUE,11,91.00,80.09,2023,JAM,0.00,
426286125,2,200010300,TRUE,11,89.00,79.99,2023,JAM,0.00,
426114391,1,999800702,TRUE,10,80.00,74.60,2023,JAM,0.00,
426047588,1,999800408,TRUE,11,87.00,77.57,2023,JAM,0.00,
426241131,1,999800709,FALSE,11,80.00,70.11,2013,JAM,70.00,
426341987,1,999800709,TRUE,11,78.00,75.97,2013,JAM,78.00,
426274723,2,999800711,TRUE,11,92.00,79.29,2013,JAM,75.00,
426142374,2,999800408,TRUE,10,85.00,73.40,2023,JAM,0.00,
426134211,1,999800706,FALSE,10,87.00,76.01,2013,JAM,75.00,
426127861,1,999800702,TRUE,11,91.00,77.71,2023,JAM,0.00,
426148203,2,999800702,TRUE,10,84.00,74.70,2023,JAM,0.00,
426341563,1,IPAK,TRUE,10,81.00,74.90,2023,JAM,0.00,
426127876,2,999800711,TRUE,11,95.00,81.81,2023,JAM,0.00,
426072861,1,999800702,TRUE,11,96.00,81.99,2023,JAM,0.00,
426108363,1,999800408,TRUE,11,87.00,75.70,2023,JAM,0.00,
426152631,1,999800702,TRUE,11,85.00,78.41,2023,JAM,0.00,
426181282,2,999800703,FALSE,11,88.00,75.44,2013,JAM,72.00,
426247135,1,999800701,TRUE,12,86.00,80.13,2023,JAM,0.00,
426157127,2,999800702,TRUE,11,87.00,74.64,2023,JAM,0.00,
426233753,2,SPR,TRUE,10,78.00,71.11,2023,JAM,0.00,
426258518,2,999800709,FALSE,10,95.00,81.84,2013,JAM,75.00,
426245804,1,999800709,TRUE,10,77.00,66.35,2013,JAM,75.00,
426137604,1,999800711,TRUE,12,85.00,72.36,2023,JAM,0.00,
426341608,1,999800708,FALSE,11,87.00,80.24,2023,JAM,0.00,
426329536,2,200010300,TRUE,11,86.00,74.12,2023,JAM,0.00,
426292110,1,999800713,FALSE,10,80.00,70.48,2013,JAM,78.00,
426127699,1,600060000,FALSE,11,97.00,84.93,2023,JAM,0.00,
426017974,2,999800716,FALSE,10,87.00,74.96,2013,JAM,75.00,
426010393,2,401002000,FALSE,11,86.00,84.67,2023,JAM,0.00,
426157127,2,401002000,FALSE,11,88.00,75.50,2023,JAM,0.00,
426139840,2,999800715,TRUE,10,90.00,84.70,2023,JAM,0.00,
426025805,2,999800701,TRUE,11,85.00,74.51,2023,JAM,0.00,
426066748,1,400002,FALSE,11,83.00,71.79,2013,JAM,75.00,
426335427,2,999800408,TRUE,11,94.00,90.71,2023,JAM,0.00,
426147208,1,999800702,TRUE,11,75.00,65.18,2023,JAM,0.00,
426342618,1,999800709,TRUE,12,92.00,89.90,2013,JAM,80.00,
426150689,2,SPR,TRUE,10,85.00,84.36,2023,JAM,0.00,
426153631,1,999800702,TRUE,10,84.00,73.08,2013,JAM,73.00,
426151886,1,999800716,TRUE,10,76.00,66.21,2013,JAM,72.00,
426126751,1,200010300,TRUE,10,96.00,81.67,2023,JAM,0.00,
426146409,1,IPSK,TRUE,10,79.00,73.65,2023,JAM,0.00,
426145329,2,999800701,FALSE,11,80.00,74.96,2013,JAM,70.00,
426255508,1,401121000,FALSE,11,82.00,71.07,2023,JAM,0.00,
426254636,2,999800711,TRUE,11,97.00,82.50,2013,JAM,70.00,
426238672,2,999800715,FALSE,11,86.00,75.70,2013,JAM,76.00,
426217609,1,999800716,TRUE,12,90.00,81.44,2023,JAM,0.00,
426114391,2,999800709,TRUE,10,70.00,65.27,2023,JAM,0.00,
426018008,1,999800702,FALSE,12,86.00,75.65,2013,JAM,75.00,
426262474,1,999800701,TRUE,12,97.00,88.78,2023,JAM,0.00,
426239185,2,400003,FALSE,12,95.00,81.05,2013,JAM,75.00,
426167887,2,999800716,FALSE,10,93.00,81.53,2013,JAM,75.00,
426139201,2,600060000,FALSE,11,88.00,75.52,2023,JAM,0.00,
426147293,1,999800709,TRUE,12,80.00,71.19,2023,JAM,0.00,
426003552,1,401002000,FALSE,11,86.00,77.48,2023,JAM,0.00,
426270427,1,999800701,TRUE,12,90.00,78.58,2023,JAM,0.00,
426335095,2,999800702,TRUE,10,89.00,84.46,2023,JAM,0.00,
426135850,2,999800709,TRUE,11,84.00,77.58,2013,JAM,78.00,
426137302,2,999800703,FALSE,11,92.00,78.98,2023,JAM,0.00,
426173436,1,400004,FALSE,10,79.00,69.13,2013,JAM,75.00,
426231351,1,SPR,TRUE,10,78.00,69.64,2023,JAM,0.00,
426150068,1,999800716,TRUE,11,91.00,77.66,2023,JAM,0.00,
426158920,1,IPAK,TRUE,10,92.00,80.47,2023,JAM,0.00,
426023770,2,999800703,FALSE,11,90.00,83.03,2023,JAM,0.00,
426152099,2,999800711,TRUE,10,84.00,76.24,2023,JAM,0.00,
426140638,1,999800701,TRUE,10,80.00,75.24,2023,JAM,0.00,
426233243,1,999800715,TRUE,12,94.00,80.33,2023,JAM,0.00,
426079484,2,401900000,TRUE,10,80.00,72.51,2023,JAM,0.00,
426109745,1,999800717,FALSE,12,97.00,82.96,2023,JAM,0.00,
426280613,2,400005,FALSE,10,93.00,84.61,2013,JAM,75.00,
426010280,1,999800703,FALSE,11,83.00,73.96,2023,JAM,0.00,
426293123,1,999800408,TRUE,11,95.00,83.28,2023,JAM,0.00,
426098528,2,400002,FALSE,10,80.00,69.82,2013,JAM,76.00,
426196434,2,999800702,TRUE,10,98.00,88.73,2023,JAM,0.00,
426240070,1,999800713,TRUE,12,93.00,80.50,2013,JAM,74.00,
426167955,2,999800702,TRUE,11,80.00,71.52,2023,JAM,0.00,
426312501,2,999800701,FALSE,10,85.00,83.67,2013,JAM,75.00,
426133049,1,999800716,TRUE,12,87.00,75.43,2013,JAM,78.00,
426254015,2,999800702,TRUE,11,89.00,78.33,2023,JAM,0.00,
426136652,2,999800702,TRUE,10,80.00,68.70,2023,JAM,0.00,
426334939,2,400003,FALSE,10,94.00,79.96,2013,JAM,75.00,
426239185,2,999800713,FALSE,12,97.00,82.76,2013,JAM,75.00,
426339619,2,999800709,TRUE,10,79.00,72.73,2023,JAM,0.00,
426201469,2,999800709,TRUE,11,90.00,85.33,2023,JAM,0.00,
426137555,1,999800702,TRUE,10,76.00,68.88,2023,JAM,0.00,
426330185,2,802000400,FALSE,10,86.00,75.86,2013,JAM,75.00,
426195090,1,999800709,TRUE,10,72.00,63.80,2013,JAM,70.00,
426066204,1,999800709,TRUE,10,91.00,78.19,2023,JAM,0.00,
426217275,1,999800711,TRUE,11,91.00,78.02,2013,JAM,75.00,
426124052,2,DPK,TRUE,10,85.00,72.96,2023,JAM,0.00,
426153403,2,999800715,TRUE,11,92.00,85.44,2023,JAM,0.00,
426054046,1,200010300,TRUE,10,85.00,77.78,2023,JAM,0.00,
426329985,1,999800709,TRUE,12,88.00,85.66,2013,JAM,80.00,
426054046,1,999800711,TRUE,12,88.00,80.52,2023,JAM,0.00,
426255285,2,401121000,FALSE,10,78.00,72.93,2013,JAM,75.00,
426004350,1,999800702,TRUE,11,94.00,79.91,2023,JAM,0.00,
426025068,1,200010300,TRUE,10,78.00,75.53,2023,JAM,0.00,
426329985,2,999800715,FALSE,11,91.00,88.58,2013,JAM,78.00,
426248490,1,999800716,TRUE,10,80.00,69.96,2013,JAM,75.00,
426232710,1,600070200,TRUE,11,87.00,82.06,2023,JAM,0.00,
426146537,2,DPK,TRUE,10,90.00,79.55,2023,JAM,0.00,
426234723,1,300230000,FALSE,12,82.00,73.58,2023,JAM,0.00,
426231326,1,710101000,FALSE,12,95.00,84.89,2023,JAM,0.00,
426266795,1,200010300,TRUE,10,82.00,75.24,2023,JAM,0.00,
426187875,2,999800716,TRUE,11,97.00,87.14,2023,JAM,0.00,
426344314,1,801050100,FALSE,12,98.00,88.43,2013,JAM,82.00,
426078463,1,999800715,TRUE,12,94.00,90.89,2023,JAM,0.00,
426332269,1,999800709,TRUE,11,85.00,74.11,2023,JAM,0.00,
426147586,1,999800706,FALSE,11,90.00,87.12,2023,JAM,0.00,
426066748,1,999800709,FALSE,10,86.00,74.38,2013,JAM,75.00,
426136244,1,710101000,TRUE,10,92.00,80.87,2023,JAM,0.00,
426077324,2,999800702,TRUE,10,81.00,71.34,2023,JAM,0.00,
426041468,1,MPKK,TRUE,11,92.00,83.03,2023,JAM,0.00,
426292890,1,999800408,TRUE,12,90.00,81.48,2013,JAM,85.00,
426147715,1,999800717,FALSE,11,89.00,78.56,2013,JAM,78.00,
426127425,1,999800715,TRUE,12,98.00,83.86,2023,JAM,0.00,
426166678,2,MPKK,TRUE,11,95.00,81.13,2023,JAM,0.00,
426247135,1,200010300,TRUE,10,75.00,69.88,2023,JAM,0.00,
426341291,2,999800711,TRUE,11,94.00,91.56,2013,JAM,78.00,
426276642,2,999800701,FALSE,11,95.00,80.81,2013,JAM,75.00,
426246609,2,999800709,TRUE,10,93.00,79.27,2023,JAM,0.00,
426157070,1,999800408,TRUE,11,89.00,78.29,2023,JAM,0.00,
426339140,2,401121000,FALSE,11,90.00,79.61,2013,JAM,75.00,
426250552,1,999800709,TRUE,12,85.00,77.06,2013,JAM,70.00,
426243330,1,999800711,TRUE,10,72.00,65.49,2013,JAM,70.00,
426074141,1,999800709,TRUE,12,88.00,77.30,2013,JAM,75.00,
426147005,2,999800702,TRUE,11,95.00,82.21,2023,JAM,0.00,
426334342,2,999800716,TRUE,11,87.00,74.77,2013,JAM,70.00,
426274723,1,999800704,FALSE,11,85.00,73.26,2013,JAM,75.00,
426224945,2,710101000,TRUE,10,79.00,75.87,2023,JAM,0.00,
426311989,2,999800701,TRUE,11,96.00,86.51,2023,JAM,0.00,
426251442,1,SPR,TRUE,10,80.00,73.43,2023,JAM,0.00,
426127732,1,600060000,FALSE,12,96.00,82.04,2023,JAM,0.00,
426076505,1,999800709,TRUE,11,88.00,77.87,2023,JAM,0.00,
426128331,2,999800702,FALSE,10,80.00,71.06,2013,JAM,78.00,
426123417,2,999800711,TRUE,10,83.00,72.62,2013,JAM,75.00,
426069801,1,999800702,TRUE,10,80.00,70.80,2023,JAM,0.00,
426047341,2,999800408,FALSE,10,81.00,71.51,2013,JAM,78.00,
426126718,1,999800701,TRUE,10,95.00,80.96,2023,JAM,0.00,
426341625,1,200010300,TRUE,11,80.00,71.24,2023,JAM,0.00,
426180246,1,200010300,TRUE,11,82.00,76.09,2023,JAM,0.00,
426130323,1,401121000,FALSE,11,81.00,72.76,2013,JAM,76.00,
426078113,2,999800701,TRUE,11,92.00,79.07,2023,JAM,0.00,
426270427,1,999800716,TRUE,11,80.00,69.85,2023,JAM,0.00,
426155506,1,999800716,FALSE,10,95.00,81.99,2013,JAM,65.00,
426143551,2,999800704,FALSE,11,95.00,80.81,2023,JAM,0.00,
426334342,2,999800408,TRUE,11,90.00,77.35,2013,JAM,70.00,
426152899,2,999800408,TRUE,10,80.00,70.69,2023,JAM,0.00,
426016047,1,999800703,FALSE,12,95.00,82.00,2023,JAM,0.00,
426340329,1,801050100,FALSE,11,84.00,77.38,2013,JAM,78.00,
426339140,1,KBA,FALSE,12,85.00,75.18,2013,JAM,75.00,
426060272,1,400004,FALSE,12,92.00,78.44,2013,JAM,75.00,
426019859,1,999800716,TRUE,11,92.00,78.21,2023,JAM,0.00,
426191161,2,MPKK,TRUE,11,95.00,84.30,2023,JAM,0.00,
426130112,2,999800711,TRUE,10,92.00,78.34,2023,JAM,0.00,
426018885,2,IPAK,TRUE,10,80.00,68.59,2023,JAM,0.00,
426232808,1,999800717,FALSE,12,97.00,89.19,2023,JAM,0.00,
426043452,1,999800703,FALSE,12,91.00,81.85,2023,JAM,0.00,
426015716,2,400005,FALSE,11,86.00,74.94,2013,JAM,75.00,
426115960,2,999800701,TRUE,11,86.00,74.21,2023,JAM,0.00,
426254737,1,401121000,FALSE,11,90.00,77.26,2023,JAM,0.00,
426015089,1,400003,FALSE,12,94.00,83.61,2013,JAM,78.00,
426128874,2,999800702,TRUE,11,71.00,62.62,2023,JAM,0.00,
426183055,1,999800716,TRUE,12,95.00,84.42,2023,JAM,0.00,
426173051,2,999800715,FALSE,11,92.00,79.94,2013,JAM,72.00,
426232272,1,999800702,TRUE,11,86.00,77.20,2013,JAM,76.00,
426162463,1,999800711,TRUE,10,78.00,67.41,2023,JAM,0.00,
426260602,2,999800715,TRUE,10,90.00,77.34,2023,JAM,0.00,
426177129,1,IPAK,TRUE,10,97.00,83.81,2023,JAM,0.00,
426318891,1,999800703,FALSE,10,81.00,72.42,2013,JAM,75.00,
426257890,2,401001000,FALSE,10,85.00,73.21,2013,JAM,65.00,
426133049,1,999800713,TRUE,11,85.00,73.70,2013,JAM,76.00,
426075314,1,999800701,TRUE,11,90.00,80.40,2023,JAM,0.00,
426181200,2,600060000,FALSE,11,90.00,76.93,2023,JAM,0.00,
426144313,1,999800703,FALSE,10,76.00,68.08,2013,JAM,72.00,
426053137,1,400005,FALSE,11,88.00,77.27,2013,JAM,75.00,
426150001,1,999800702,TRUE,12,81.00,71.86,2023,JAM,0.00,
426093540,1,401002000,FALSE,11,88.00,78.41,2023,JAM,0.00,
426145609,1,400002,FALSE,10,81.00,70.63,2013,JAM,75.00,
426230722,1,999800703,FALSE,11,85.00,75.10,2023,JAM,0.00,
426282875,1,999800715,TRUE,12,88.00,83.53,2023,JAM,0.00,
426341604,1,999800702,TRUE,12,90.00,80.96,2023,JAM,0.00,
426202748,1,999800711,TRUE,10,80.00,75.63,2023,JAM,0.00,
426329424,1,200010300,TRUE,11,85.00,74.37,2023,JAM,0.00,
426230480,2,401121000,FALSE,11,82.00,73.81,2013,JAM,78.00,
426336924,1,999800717,FALSE,11,86.00,78.76,2023,JAM,0.00,
426234048,1,999800702,TRUE,12,95.00,86.56,2023,JAM,0.00,
426132659,1,999800711,TRUE,10,85.00,73.86,2013,JAM,75.00,
426147586,1,999800716,TRUE,12,92.00,89.05,2023,JAM,0.00,
426127876,1,999800702,TRUE,10,90.00,77.50,2023,JAM,0.00,
426309077,2,999800701,TRUE,10,91.00,80.39,2013,JAM,70.00,
426291159,1,827150100,FALSE,10,82.00,70.71,2013,JAM,75.00,
426133473,1,999800703,FALSE,12,87.00,77.19,2023,JAM,0.00,
426344314,1,999800701,TRUE,10,96.00,86.63,2013,JAM,80.00,
426046366,1,999800711,TRUE,12,92.00,79.20,2023,JAM,0.00,
426173051,1,999800408,TRUE,10,85.00,73.86,2013,JAM,70.00,
